,brand,store,sido,gungu,address,phone
280,cheogajip,미사강변점,경기도,하남시,경기도 하남시 망월동 976-3,031-796-9997
281,cheogajip,오송점,충북,청주시,충북 청주시 흥덕구 오송읍 만수리 546,043-235-8292
282,cheogajip,외도하귀점,제주,제주시,"제주 제주시 우령서로 16, 1층",064-744-3404
283,cheogajip,킨텍스점,경기,고양시,경기 고양시 일산서구 킨텍스로 217-21,031-917-9249
284,cheogajip,연수2점,인천광역시,연수구,인천광역시 연수구 샘말로 87번길 7-6,032-811-6062
285,cheogajip,성복역점,경기도,용인시,경기도 용인시 수지구 성복2로 51 A동,031-889-9815
286,cheogajip,곤지암점,경기,광주시,경기 광주시 곤지암읍 평촌길 35-11,031-763-7856
287,cheogajip,강상점,경기도,양평군,경기도 양평군 강상면 강남로 913번길 1,031-771-3199
288,cheogajip,중산점,경기도,고양시,"경기도 고양시 일산동구 탄중로 311-16, 101호",031-915-0813
289,cheogajip,장곡점,경기도,시흥시,경기도 시흥시 장곡로 49번길 5-1.1층 101호(장곡동),031-506-0232
290,cheogajip,주촌신도시점,경상남도,김해시,"경상남도 김해시 주촌면 선천남로 13, 2층",055-329-9990
291,cheogajip,기산점,경기도,화성시,경기도 화성시 동탄지성로 410,031-239-4885
292,cheogajip,탄방점,대전광역시,서구,"대전광역시 서구 남선로 59번길 21, 1층",042-486-9289
293,cheogajip,제천본점,충북,제천시,충북 제천시 강제동 818번지 1층,043-648-0555
294,cheogajip,중동1호점,부산광역시,해운대구,"부산광역시 해운대구 좌동순환로 468번 가길 20, 1층(중동)",051-746-7978
295,cheogajip,구례점,전남,구례군,"전남 구례군 구례읍 중앙로 154,(1층)",061-783-9282
296,cheogajip,감전점,부산광역시,사상구,"부산광역시 사상구 새벽시장로103번길 24,1층(감전동)",051-326-8316
297,cheogajip,대연혁신점,부산광역시,남구,"부산광역시 남구 수영로325번길 61,301동 B107호 (대연동, 대연 롯데캐슬)",051-626-8114~5
298,cheogajip,연세대점,강원도,원주시,강원도 원주시 흥업면 매남동길 3-2 1층,033-763-0562
299,cheogajip,백령도점,인천광역시,옹진군,인천광역시 옹진군 백령면664-7,032-836-8282
300,cheogajip,금암점,충남,계룡시,충남 계룡시 장안1길 6 101호,042-551-1666
301,cheogajip,금호점,광주,서구,광주 서구 금화로73번길 18-9 1층(금호동),062-372-9281
302,cheogajip,완도점,전남,완도군,전남 완도군 완도읍 개포로 154-6,061-552-9283
303,cheogajip,옥길점,경기도,부천시,경기도 부천시 옥길동 715-6,032-343-9293
304,cheogajip,도당점,경기도,부천시,경기도 부천시 도당동43-8,032-671-0042
305,cheogajip,봉양점,충청북도,제천시,충청북도 제천시 제원로 2길 7,043-644-9592
306,cheogajip,가정점,인천광역시,서구,인천광역시 서구 가정동612-17,032-562-7100
307,cheogajip,세류점,경기도,수원시,경기도 수원시 권선구 세지로80,031-898-7444
308,cheogajip,도남시청점,제주시,신성로,제주시 신성로 19,064-727-1001
309,cheogajip,고운점,세종시,고운서길,세종시 고운서길 10,044-868-9592
310,cheogajip,소담점,세종시,국책연구원1로,"세종시 국책연구원1로 15, 상가A동 1층 102호",044-864-9282
311,cheogajip,고촌점,경기도,김포시,경기도 김포시 고촌읍 신곡리1160,031-996-8974
312,cheogajip,부평점,부산광역시,중구,"부산광역시 중구 흑교로 21번길 20 1층,(부평동4가)",051-255-0520
313,cheogajip,무실점,강원도,원주시,강원도 원주시 시청로 11 1층 102호,033-743-9292
314,cheogajip,첨단점,광주,광산구,광주 광산구 첨단내촌로 66,062-973-9291
315,cheogajip,장흥점,전남,장흥군,전남 장흥군 장흥읍 동교로 40,061-862-8999
316,cheogajip,동산반월점,전북,전주시,전북 전주시 덕진구 쪽구름로 128(반월동),063-213-9280
317,cheogajip,송천점,전북,전주시,"전북 전주시 덕진구 붓내1길 10, 208동 2층 204(송천동2가)",063-273-9282
318,cheogajip,인후점,전북,전주시,"전북 전주시 덕진구 거북바우로 148, 1층(인후동2가)",063-245-9288
319,cheogajip,아라점,제주특별자치도,제주시,제주특별자치도 제주시 아란8길 16,064-724-3303
320,cheogajip,호암점,충청북도,충주시,충청북도 충주시 호암동1216,043-853-7001
321,cheogajip,보라점,경기도,용인시,경기도 용인시 기흥구 사은로84번길 10,031-287-0804
322,cheogajip,신월점,서울특별시,양천구,서울특별시 양천구 신월동 1057-1,02-2605-8614
323,cheogajip,창전점,경기도,이천시,경기도 이천시 창전동451-28,031-631-4950
324,cheogajip,해도점,경상북도,포항시,경상북도 포항시 남구 해동로 16-1,054-272-0555
325,cheogajip,아중점,전북,전주시,전북 전주시 덕진구 석소로 9-6,063-244-9282
326,cheogajip,평화점,전북,전주시,전북 전주시 완산구 평화18길 23-10,063-221-9232
327,cheogajip,신시가지점,전북,전주시,전북 전주시 완산구 후곡길 23-9,063-222-9288
328,cheogajip,나주혁신점,전남,나주시,전남 나주시 배멧2길 39 로데오 빌딩 101호,061-336-9281
329,cheogajip,보성점,전라남도,보성군,전라남도 보성군 보성읍 주봉리 398,061-853-8592
330,cheogajip,서충주기업도시점,충북,충주시,충북 충주시 중앙탑면 원앙 9길 10 C동 1층 109호 (코아루 더 테라스상가),043-845-1030
331,cheogajip,단양점,충북,단양군,충북 단양군 단양읍 상진 13길 11,043-421-1236
332,cheogajip,공주신관점,충청남도,공주시,"충청남도 공주시 신금2길 17, 1층 104호",041-853-9285
333,cheogajip,해운대좌동1호점,부산광역시,해운대구,"부산광역시 해운대구 좌동로 152,1층 157호(좌동, 신도시시장)",051-701-9292
334,cheogajip,민락코스트코점,경기,의정부시,"경기 의정부시 용민로 469 , 107호",031-851-5592
335,cheogajip,묵현점,경기,남양주시,경기 남양주시 화도읍 먹갓로 28번길 5,031-595-0081
336,cheogajip,인창점,경기,구리시,"경기 구리시 응달말로 51 , 107호",031-557-5592
337,cheogajip,사동계양점,경상북도,경산시,경상북도 경산시 원효로32길 10,053-813-4089
338,cheogajip,국우점,대구광역시,북구,대구광역시 북구 학남로 99 A동 102호,053-322-0099
339,cheogajip,용흥점,경상북도,포항시,경상북도 포항시 북구 새마을로 88 1층,054-253-9979
340,cheogajip,동천점,경상북도,경주시,경상북도 경주시 대안길 39-2,054-745-3379
341,cheogajip,호미지구점,충청북도,청주시,충청북도 청주시 상당구 수영로360,043-295-6600
342,cheogajip,낭월점,대전광역시,동구,대전광역시 동구 산내로1312,042-285-2999
343,cheogajip,장지점,경기도,광주시,경기도 광주시 순암로55,031-767-0522
344,cheogajip,연지점,부산광역시,부산진구,부산광역시 부산진구 성지로 93(초읍동),051-819-8292
345,cheogajip,영등포점,서울특별시,영등포구,서울특별시 영등포구 영등포동7가 203외2필지,02-2675-7377
346,cheogajip,신창점,충청남도,아산시,충청남도 아산시 신창면 행목로217,041-545-9989
347,cheogajip,한숲시티점,경기도,용인시,경기도 용인시 처인구 남사면 한숲로 45,031-335-6661
348,cheogajip,신길점,서울특별시,영등포구,서울특별시 영등포구 여의대방로53길 29,02-832-9227
349,cheogajip,토당점,경기도,고양시,경기도 고양시 덕양구 토당로125,031-971-0311
350,cheogajip,평택역점,경기도,평택시,경기도 평택시 평택동 292,031-652-9285
351,cheogajip,서귀포점,서귀포시,서문로,서귀포시 서문로 49,064-763-9982
352,cheogajip,제주삼양점,제주시,일주동로,제주시 일주동로 378,064-727-9991
353,cheogajip,이도점,제주시,승천로89,제주시 승천로89,064-727-6868
354,cheogajip,제주연동점,제주시,사장2길31,제주시 사장2길31,064-742-7792
355,cheogajip,용담점,제주시,용문로,제주시 용문로 162,064-712-5006
356,cheogajip,범일점,부산광역시,동구,부산광역시 동구 범상로 23 (범일동),051-636-1923
357,cheogajip,성내점,서울특별시,강동구,서울특별시 강동구 성내동 434-6,02-482-9992
358,cheogajip,서면1호점,부산광역시,부산진구,"부산광역시 부산진구 새싹로 41-1 , 1층(부전동",051-802-9250
359,cheogajip,세마점,경기도,오산시,경기도 오산시 양산동 673-3,031-373-9212
360,cheogajip,일도점,제주특별자치도,제주시,제주특별자치도 제주시 일도2동 402-26,064-723-7075
361,cheogajip,성성점,충청남도,천안시,충청남도 천안시 서북구 성성9로 7,041-621-1117
362,cheogajip,생초점,경상남도,산청군,경상남도 산청군 생초면 새실로3,055-973-7702
363,cheogajip,서산시청점,충청남도,서산시,충청남도 서산시 고운로142,041-668-1788
364,cheogajip,원당점,인천광역시,서구,인천광역시 서구 고산후로121번길 15,032-562-4555
365,cheogajip,상암점,서울특별시,마포구,서울특별시 마포구 성암로79,02-374-9374
366,cheogajip,도봉점,서울특별시,도봉구,서울특별시 도봉구 마들로28길 58,02-3491-9282
367,cheogajip,파장점,경기도,수원시,경기도 수원시 장안구 파장천로 6,031-245-8818
368,cheogajip,송악점,충청남도,당진시,충청남도 당진시 송악읍 송악로 699,041-356-9233
369,cheogajip,중산점,울산광역시,북구,"울산광역시 북구 중산로 7, 지상1층 (중산동)",052-291-3005
370,cheogajip,청천점,충청북도,괴산군,충청북도 괴산군 청천면 청천2길 5,043-832-1986
371,cheogajip,상도터미널점,경상북도,포항시,경상북도 포항시 남구 중흥로100번길 10,054-262-5001
372,cheogajip,노형점,제주특별자치도,제주시,제주특별자치도 제주시 월랑북길10,064-742-3330
373,cheogajip,광명역점,경기도,광명시,경기도 광명시 일직로12번길 19,02-899-9939
374,cheogajip,중계본동점,서울특별시,노원구,서울특별시 노원구 중계로14길 29 (중계동),070-7543-5347
375,cheogajip,북아현점,서울특별시,서대문구,서울특별시 서대문구 경기대로9길 81 (충정로 3가),02-364-9282
376,cheogajip,홍제점,서울특별시,서대문구,서울특별시 서대문구 통일로39가길 57,02-396-2560
377,cheogajip,안암점,서울특별시,성북구,서울특별시 성북구 고려대로13길 43,02-929-2975
378,cheogajip,상계점,서울특별시,노원구,서울특별시 노원구 상계로23다길 5,02-951-2367
379,cheogajip,증산점,경남,양산시,경남 양산시 물금읍 새실2길 13,055-383-9242
380,cheogajip,옥산점,경상북도,경산시,경상북도 경산시 성암로 7길 8 A동  105호,054-812-9211
381,cheogajip,이동점,경상북도,포항시,"경상북도 포항시 남구 대이로 145, 102호",054-275-2922
382,cheogajip,월포점,경상북도,포항시,경상북도 포항시 북구 청하면 해안로 2308번길 67,054-232-4747
383,cheogajip,유천오류점,대전광역시,중구,대전광역시 중구 계백로 1603번길 28-6 1층(유천동),042-523-0077
384,cheogajip,운양점,경기도,김포시,경기도 김포시 김포한강11로 38,031-987-1089
385,cheogajip,교동점,경남,양산시,경남 양산시 교동 245-2  협성강변타운 제상가 104동 101호,055-382-1772
386,cheogajip,송도점,부산광역시,서구,"부산광역시 서구 충무대로 34, 상가동 2층 2-2호",051-241-3066
387,cheogajip,용마산점,서울특별시,중랑구,서울특별시 중랑구 용마산로109길 24 (망우동),02-494-7878
388,cheogajip,장안점,서울특별시,동대문구,서울특별시 동대문구 답십리로68길 67,02-2217-0011
389,cheogajip,새솔점,경기도,화성시,경기도 화성시 수노을2로 36,031-355-5190
390,cheogajip,대림동산점,경기도,안성시,경기도 안성시 공도읍 대림동산길55,031-618-9977
391,cheogajip,강일점,서울특별시,강동구,서울특별시 강동구 강일동 676-1,02-429-8999
392,cheogajip,삼학점,전남,목포시,"전남 목포시 둥근섬로 54번길 14, 1층(산정동)",061-242-9282
393,cheogajip,명지오션시티점,부산광역시,강서구,"부산광역시 강서구 명지오션시티10로 114,",051-294-0399
394,cheogajip,서대신점,부산광역시,서구,부산광역시 서구 대영로38번길 11(서대신동1가),051-246-4988
395,cheogajip,김량장점,경기도,용인시,경기도 용인시 처인구 김량장동 295-1,031-338-8892
396,cheogajip,내손갈뫼점,경기도,의왕시,경기도 의왕시 내손동 741-1,031-424-8280
397,cheogajip,고림점,경기도,용인시,경기도 용인시 처인구 고림동 1005,031-322-9980
398,cheogajip,정관방곡점,부산광역시,기장군,"부산광역시 기장군 정관읍 방곡3로 18-1 , 1층",051-727-6076
399,cheogajip,수원정자점,경기도,수원시,경기도 수원시 장안구 정자동 874-1,031-269-1001
400,cheogajip,등촌역점,서울특별시,양천구,서울특별시 양천구 목동 960,02-2644-2929
401,cheogajip,포승점,경기도,평택시,경기도 평택시 포승읍 여술로74,031-682-6564
402,cheogajip,인천논현2점,인천광역시,남동구,인천광역시 남동구 논현동 593-8,032-427-5585
403,cheogajip,역북점,경기도,용인시,경기도 용인시 처인구 명지로 40번길 9,031-338-9666
404,cheogajip,충무로점,서울특별시,중구,서울특별시 중구 퇴계로 179-1,02-2285-3685
405,cheogajip,신촌점,서울특별시,서대문구,서울특별시 서대문구 성산로22길36,02-3141-1367
406,cheogajip,창우점,경기도,하남시,경기도 하남시 대청로119-1,031-795-9253
407,cheogajip,미사역점,경기도,하남시,경기도 하남시 미사강변중앙로173,031-792-9344
408,cheogajip,신성자운점,대전,유성구,"대전 유성구 신성로77, 1층 (신성동)",042-867-7778
409,cheogajip,횡성점,강원도,횡성군,강원도 횡성군 횡성읍 읍마북로 13,033-343-7773
410,cheogajip,영월점,강원도,영월군,강원도 영월군 영월읍 은행나무5길 41,033-372-9333
411,cheogajip,송지호점,강원도,고성군,강원도 고성군 오호길 18,033-638-5525
412,cheogajip,봉평점,강원도,평창군,강원도 평창군 봉평면 기풍로 162,033-334-7111
413,cheogajip,반곡혁신점,강원도,원주시,강원도 원주시 양지로 160-2(반곡동),033-746-0909
414,cheogajip,문막점,강원도,원주시,강원도 원주시 문막읍 문막시장 1길 35,033-735-9860
